Original_ID	ORF	GENENAME	COMMON	ENTREZID	Final_ID	Conversion_Method	Status
SWC5	YBR231C	SWC5	SWC5	852532	SWC5	GENENAME_found	SUCCESS
HIS7	YBR248C	HIS7	HIS7	852550	HIS7	GENENAME_found	SUCCESS
XPT1	YJR133W	XPT1	XPT1	853597	XPT1	GENENAME_found	SUCCESS
HTZ1	YOL012C	HTZ1	HTZ1	854150	HTZ1	GENENAME_found	SUCCESS
PUP1	YOR157C	PUP1	PUP1	854328	PUP1	GENENAME_found	SUCCESS
HTA1;HTA2	NA	NA	NA	NA	HTA1;HTA2	COMPOSITE_SUCCESS	SUCCESS
DBP10	YDL031W	DBP10	DBP10	851530	DBP10	GENENAME_found	SUCCESS
LEU1	YGL009C	LEU1	LEU1	852875	LEU1	GENENAME_found	SUCCESS
RPL3	YOR063W	RPL3	RPL3	854229	RPL3	GENENAME_found	SUCCESS
BIK1	YCL029C	BIK1	BIK1	850328	BIK1	GENENAME_found	SUCCESS
SEC9	YGR009C	SEC9	SEC9	852892	SEC9	GENENAME_found	SUCCESS
OYE2	YHR179W	OYE2	OYE2	856584	OYE2	GENENAME_found	SUCCESS
OYE3	YPL171C	OYE3	OYE3	855932	OYE3	GENENAME_found	SUCCESS
DMA2	YNL116W	DMA2	DMA2	855607	DMA2	GENENAME_found	SUCCESS
YLR287C	YLR287C	NA	NA	850993	YLR287C	ORF_unchanged	SUCCESS
CLA4	YNL298W	CLA4	CLA4	855418	CLA4	GENENAME_found	SUCCESS
DBP3	YGL078C	DBP3	DBP3	852802	DBP3	GENENAME_found	SUCCESS
ACS2	YLR153C	ACS2	ACS2	850846	ACS2	GENENAME_found	SUCCESS
POL1	YNL102W	POL1	POL1	855621	POL1	GENENAME_found	SUCCESS
SLH1	YGR271W	SLH1	SLH1	853187	SLH1	GENENAME_found	SUCCESS
ATG19	YOL082W	ATG19	ATG19	854072	ATG19	GENENAME_found	SUCCESS
RTG3	YBL103C	RTG3	RTG3	852171	RTG3	GENENAME_found	SUCCESS
HRP1	YOL123W	HRP1	HRP1	853997	HRP1	GENENAME_found	SUCCESS
RDH54	YBR073W	RDH54	RDH54	852365	RDH54	GENENAME_found	SUCCESS
EGD1	YPL037C	EGD1	EGD1	856070	EGD1	GENENAME_found	SUCCESS
GDB1	YPR184W	GDB1	GDB1	856314	GDB1	GENENAME_found	SUCCESS
APM4	YOL062C	APM4	APM4	854092	APM4	GENENAME_found	SUCCESS
GCD2	YGR083C	GCD2	GCD2	852974	GCD2	GENENAME_found	SUCCESS
HIT1	YJR055W	HIT1	HIT1	853516	HIT1	GENENAME_found	SUCCESS
NQM1	YGR043C	NQM1	NQM1	852934	NQM1	GENENAME_found	SUCCESS
UBX4	YMR067C	UBX4	UBX4	855089	UBX4	GENENAME_found	SUCCESS
PBN1	YCL052C	PBN1	PBN1	850305	PBN1	GENENAME_found	SUCCESS
TCB1	YOR086C	TCB1	TCB1	854253	TCB1	GENENAME_found	SUCCESS
ALD3	YMR169C	ALD3	ALD3	855205	ALD3	GENENAME_found	SUCCESS
ALD5	YER073W	ALD5	ALD5	856804	ALD5	GENENAME_found	SUCCESS
PRE5	YMR314W	PRE5	PRE5	855362	PRE5	GENENAME_found	SUCCESS
PAN5	YHR063C	PAN5	PAN5	856460	PAN5	GENENAME_found	SUCCESS
RPL35A;RPL35B	NA	NA	NA	NA	RPL35A;RPL35B	COMPOSITE_SUCCESS	SUCCESS
RPT1	YKL145W	RPT1	RPT1	853712	RPT1	GENENAME_found	SUCCESS
RPS19B	YNL302C	RPS19B	RPS19B	855414	RPS19B	GENENAME_found	SUCCESS
RET1	YOR207C	RET1	RET1	854382	RET1	GENENAME_found	SUCCESS
SNF5	YBR289W	SNF5	SNF5	852592	SNF5	GENENAME_found	SUCCESS
ECM1	YAL059W	ECM1	ECM1	851240	ECM1	GENENAME_found	SUCCESS
GID7	YCL039W	GID7	GID7	850318	GID7	GENENAME_found	SUCCESS
YPR1	YDR368W	YPR1	YPR1	851974	YPR1	GENENAME_found	SUCCESS
ARI1	YGL157W	ARI1	ARI1	852720	ARI1	GENENAME_found	SUCCESS
BEM2	YER155C	BEM2	BEM2	856899	BEM2	GENENAME_found	SUCCESS
ATG18	YFR021W	ATG18	ATG18	850577	ATG18	GENENAME_found	SUCCESS
WHI2	YOR043W	WHI2	WHI2	854208	WHI2	GENENAME_found	SUCCESS
PDX3	YBR035C	PDX3	PDX3	852323	PDX3	GENENAME_found	SUCCESS
XRN1	YGL173C	XRN1	XRN1	852702	XRN1	GENENAME_found	SUCCESS
YBR225W	YBR225W	NA	NA	852526	YBR225W	ORF_unchanged	SUCCESS
SEH1	YGL100W	SEH1	SEH1	852778	SEH1	GENENAME_found	SUCCESS
MLP2	YIL149C	MLP2	MLP2	854657	MLP2	GENENAME_found	SUCCESS
RPL20A;RPL20B	NA	NA	NA	NA	RPL20A;RPL20B	COMPOSITE_SUCCESS	SUCCESS
ESF1	YDR365C	ESF1	ESF1	851969	ESF1	GENENAME_found	SUCCESS
NRP1	YDL167C	NRP1	NRP1	851387	NRP1	GENENAME_found	SUCCESS
SIM1	YIL123W	SIM1	SIM1	854683	SIM1	GENENAME_found	SUCCESS
ENA1	YDR040C	ENA1	ENA1	851610	ENA1	GENENAME_found	SUCCESS
ATP2	YJR121W	ATP2	ATP2	853585	ATP2	GENENAME_found	SUCCESS
PSA1	YDL055C	PSA1	PSA1	851504	PSA1	GENENAME_found	SUCCESS
GAA1	YLR088W	GAA1	GAA1	850777	GAA1	GENENAME_found	SUCCESS
KGD1	YIL125W	KGD1	KGD1	854681	KGD1	GENENAME_found	SUCCESS
LCB1	YMR296C	LCB1	LCB1	855342	LCB1	GENENAME_found	SUCCESS
HSU1	NA	NA	NA	NA	HSU1	MANUAL_LOOKUP	SUCCESS
FZO1	YBR179C	FZO1	FZO1	852477	FZO1	GENENAME_found	SUCCESS
ERG1	YGR175C	ERG1	ERG1	853086	ERG1	GENENAME_found	SUCCESS
ADE12	YNL220W	ADE12	ADE12	855501	ADE12	GENENAME_found	SUCCESS
ALG5	YPL227C	ALG5	ALG5	855874	ALG5	GENENAME_found	SUCCESS
PPZ1	YML016C	PPZ1	PPZ1	854992	PPZ1	GENENAME_found	SUCCESS
PNC1	YGL037C	PNC1	PNC1	852846	PNC1	GENENAME_found	SUCCESS
MRPS8	YMR158W	MRPS8	MRPS8	855190	MRPS8	GENENAME_found	SUCCESS
TY1A-BL	NA	NA	NA	NA	TY1A-BL	TRANSPOSON	SUCCESS
TY1B-NL1	NA	NA	NA	NA	TY1B-NL1	TRANSPOSON	SUCCESS
TAO3	YIL129C	TAO3	TAO3	854677	TAO3	GENENAME_found	SUCCESS
SIT4	YDL047W	SIT4	SIT4	851513	SIT4	GENENAME_found	SUCCESS
QCR7	YDR529C	QCR7	QCR7	852142	QCR7	GENENAME_found	SUCCESS
TRM8	YDL201W	TRM8	TRM8	851326	TRM8	GENENAME_found	SUCCESS
NUP100	YKL068W	NUP100	NUP100	853796	NUP100	GENENAME_found	SUCCESS
OXP1	YKL215C	OXP1	OXP1	853665	OXP1	GENENAME_found	SUCCESS
ARG1	YOL058W	ARG1	ARG1	854096	ARG1	GENENAME_found	SUCCESS
GLY1	YEL046C	GLY1	GLY1	856665	GLY1	GENENAME_found	SUCCESS
ECM14	YHR132C	ECM14	ECM14	856533	ECM14	GENENAME_found	SUCCESS
MYO1	YHR023W	MYO1	MYO1	856418	MYO1	GENENAME_found	SUCCESS
BFR2	YDR299W	BFR2	BFR2	851893	BFR2	GENENAME_found	SUCCESS
NIC96	YFR002W	NIC96	NIC96	850552	NIC96	GENENAME_found	SUCCESS
YMR178W	YMR178W	NA	NA	855216	YMR178W	ORF_unchanged	SUCCESS
ERG26	YGL001C	ERG26	ERG26	852883	ERG26	GENENAME_found	SUCCESS
NOP14	YDL148C	NOP14	NOP14	851407	NOP14	GENENAME_found	SUCCESS
OM45	YIL136W	OM45	OM45	854670	OM45	GENENAME_found	SUCCESS
MOD5	YOR274W	MOD5	MOD5	854448	MOD5	GENENAME_found	SUCCESS
PBY1	YBR094W	PBY1	PBY1	852391	PBY1	GENENAME_found	SUCCESS
CBR1	YIL043C	CBR1	CBR1	854768	CBR1	GENENAME_found	SUCCESS
HDA2	YDR295C	HDA2	HDA2	851889	HDA2	GENENAME_found	SUCCESS
YHR112C	YHR112C	NA	NA	856512	YHR112C	ORF_unchanged	SUCCESS
STO1	YMR125W	STO1	STO1	855155	STO1	GENENAME_found	SUCCESS
KRE6	YPR159W	KRE6	KRE6	856287	KRE6	GENENAME_found	SUCCESS
CCL1	YPR025C	CCL1	CCL1	856136	CCL1	GENENAME_found	SUCCESS
DUF1	YOL087C	DUF1	DUF1	854066	DUF1	GENENAME_found	SUCCESS
SOD2	YHR008C	SOD2	SOD2	856399	SOD2	GENENAME_found	SUCCESS
PHO87	YCR037C	PHO87	PHO87	850403	PHO87	GENENAME_found	SUCCESS
PRP6	YBR055C	PRP6	PRP6	852344	PRP6	GENENAME_found	SUCCESS
PRP28	YDR243C	PRP28	PRP28	851830	PRP28	GENENAME_found	SUCCESS
ACO1	YLR304C	ACO1	ACO1	851013	ACO1	GENENAME_found	SUCCESS
GTS1	YGL181W	GTS1	GTS1	852694	GTS1	GENENAME_found	SUCCESS
GRX5	YPL059W	GRX5	GRX5	856048	GRX5	GENENAME_found	SUCCESS
RBG1	YAL036C	RBG1	RBG1	851195	RBG1	GENENAME_found	SUCCESS
STH1	YIL126W	STH1	STH1	854680	STH1	GENENAME_found	SUCCESS
RBG2	YGR173W	RBG2	RBG2	853083	RBG2	GENENAME_found	SUCCESS
FUM1	YPL262W	FUM1	FUM1	855866	FUM1	GENENAME_found	SUCCESS
ERV25	YML012W	ERV25	ERV25	854997	ERV25	GENENAME_found	SUCCESS
TOM70	YNL121C	TOM70	TOM70	855602	TOM70	GENENAME_found	SUCCESS
ADK1	YDR226W	ADK1	ADK1	851812	ADK1	GENENAME_found	SUCCESS
UBP2	YOR124C	UBP2	UBP2	854291	UBP2	GENENAME_found	SUCCESS
CWH41	YGL027C	CWH41	CWH41	852857	CWH41	GENENAME_found	SUCCESS
CTR9	YOL145C	CTR9	CTR9	854020	CTR9	GENENAME_found	SUCCESS
PUF3	YLL013C	PUF3	PUF3	850647	PUF3	GENENAME_found	SUCCESS
LIA1	YJR070C	LIA1	LIA1	853534	LIA1	GENENAME_found	SUCCESS
LEU4	YNL104C	LEU4	LEU4	855619	LEU4	GENENAME_found	SUCCESS
POM152	YMR129W	POM152	POM152	855159	POM152	GENENAME_found	SUCCESS
RFC5	YBR087W	RFC5	RFC5	852383	RFC5	GENENAME_found	SUCCESS
ATG8	YBL078C	ATG8	ATG8	852200	ATG8	GENENAME_found	SUCCESS
FAA1	YOR317W	FAA1	FAA1	854495	FAA1	GENENAME_found	SUCCESS
SPT23	YKL020C	SPT23	SPT23	853848	SPT23	GENENAME_found	SUCCESS
PTC3	YBL056W	PTC3	PTC3	852224	PTC3	GENENAME_found	SUCCESS
PUP2	YGR253C	PUP2	PUP2	853168	PUP2	GENENAME_found	SUCCESS
CIT1	YNR001C	CIT1	CIT1	855732	CIT1	GENENAME_found	SUCCESS
SUP35	YDR172W	SUP35	SUP35	851752	SUP35	GENENAME_found	SUCCESS
CYS3	YAL012W	CYS3	CYS3	851221	CYS3	GENENAME_found	SUCCESS
COG4	YPR105C	COG4	COG4	856220	COG4	GENENAME_found	SUCCESS
YCK3	YER123W	YCK3	YCK3	856860	YCK3	GENENAME_found	SUCCESS
BDH1	YAL060W	BDH1	BDH1	851239	BDH1	GENENAME_found	SUCCESS
MSS116	YDR194C	MSS116	MSS116	851775	MSS116	GENENAME_found	SUCCESS
TRE1	YPL176C	TRE1	TRE1	855927	TRE1	GENENAME_found	SUCCESS
LAA1	YJL207C	LAA1	LAA1	853223	LAA1	GENENAME_found	SUCCESS
MTC5	YDR128W	MTC5	MTC5	851706	MTC5	GENENAME_found	SUCCESS
YFR006W	YFR006W	NA	NA	850556	YFR006W	ORF_unchanged	SUCCESS
MNN9	YPL050C	MNN9	MNN9	856057	MNN9	GENENAME_found	SUCCESS
LYS20	YDL182W	LYS20	LYS20	851346	LYS20	GENENAME_found	SUCCESS
UTP20	YBL004W	UTP20	UTP20	852282	UTP20	GENENAME_found	SUCCESS
NOP56	YLR197W	NOP56	NOP56	850894	NOP56	GENENAME_found	SUCCESS
SSU72	YNL222W	SSU72	SSU72	855499	SSU72	GENENAME_found	SUCCESS
RPP2A	YOL039W	RPP2A	RPP2A	854118	RPP2A	GENENAME_found	SUCCESS
RVB1	YDR190C	RVB1	RVB1	851771	RVB1	GENENAME_found	SUCCESS
RIB1	YBL033C	RIB1	RIB1	852247	RIB1	GENENAME_found	SUCCESS
TAH11	YJR046W	TAH11	TAH11	853504	TAH11	GENENAME_found	SUCCESS
TYW3	YGL050W	TYW3	TYW3	852832	TYW3	GENENAME_found	SUCCESS
YGR250C	YGR250C	RIE1	RIE1	853165	RIE1	ORF_to_GENENAME	SUCCESS
ASG1	YIL130W	ASG1	ASG1	854676	ASG1	GENENAME_found	SUCCESS
YTM1	YOR272W	YTM1	YTM1	854446	YTM1	GENENAME_found	SUCCESS
TOP1	YOL006C	TOP1	TOP1	854156	TOP1	GENENAME_found	SUCCESS
SAM4	YPL273W	SAM4	SAM4	855855	SAM4	GENENAME_found	SUCCESS
LCB4	YOR171C	LCB4	LCB4	854342	LCB4	GENENAME_found	SUCCESS
PWP2	YCR057C	PWP2	PWP2	850422	PWP2	GENENAME_found	SUCCESS
NIP1	YMR309C	NIP1	NIP1	855357	NIP1	GENENAME_found	SUCCESS
SOL4	YGR248W	SOL4	SOL4	853163	SOL4	GENENAME_found	SUCCESS
TUB4	YLR212C	TUB4	TUB4	850909	TUB4	GENENAME_found	SUCCESS
RIM15	YFL033C	RIM15	RIM15	850511	RIM15	GENENAME_found	SUCCESS
HMG1	YML075C	HMG1	HMG1	854900	HMG1	GENENAME_found	SUCCESS
TCD1	YHR003C	TCD1	TCD1	856392	TCD1	GENENAME_found	SUCCESS
UBP13	YBL067C	UBP13	UBP13	852212	UBP13	GENENAME_found	SUCCESS
MSH6	YDR097C	MSH6	MSH6	851671	MSH6	GENENAME_found	SUCCESS
CDC9	YDL164C	CDC9	CDC9	851391	CDC9	GENENAME_found	SUCCESS
SPA2	YLL021W	SPA2	SPA2	850639	SPA2	GENENAME_found	SUCCESS
SHP1	YBL058W	SHP1	SHP1	852222	SHP1	GENENAME_found	SUCCESS
SAS10	YDL153C	SAS10	SAS10	851403	SAS10	GENENAME_found	SUCCESS
NIT2	YJL126W	NIT2	NIT2	853316	NIT2	GENENAME_found	SUCCESS
RPL17A	YKL180W	RPL17A	RPL17A	853674	RPL17A	GENENAME_found	SUCCESS
RPS21B	YJL136C	RPS21B	RPS21B	853305	RPS21B	GENENAME_found	SUCCESS
ARO2	YGL148W	ARO2	ARO2	852729	ARO2	GENENAME_found	SUCCESS
TFG1	YGR186W	TFG1	TFG1	853098	TFG1	GENENAME_found	SUCCESS
AIM9	YER080W	AIM9	AIM9	856813	AIM9	GENENAME_found	SUCCESS
NUP53	YMR153W	NUP53	NUP53	855184	NUP53	GENENAME_found	SUCCESS
RRP3	YHR065C	RRP3	RRP3	856462	RRP3	GENENAME_found	SUCCESS
GPI16	YHR188C	GPI16	GPI16	856595	GPI16	GENENAME_found	SUCCESS
MPM1	YJL066C	MPM1	MPM1	853379	MPM1	GENENAME_found	SUCCESS
NPR1	YNL183C	NPR1	NPR1	855538	NPR1	GENENAME_found	SUCCESS
POL2	YNL262W	POL2	POL2	855459	POL2	GENENAME_found	SUCCESS
BBC1	YJL020C	BBC1	BBC1	853433	BBC1	GENENAME_found	SUCCESS
APL2	YKL135C	APL2	APL2	853723	APL2	GENENAME_found	SUCCESS
ENV9	YOR246C	ENV9	ENV9	854420	ENV9	GENENAME_found	SUCCESS
ABF2	YMR072W	ABF2	ABF2	855094	ABF2	GENENAME_found	SUCCESS
HSP78	YDR258C	HSP78	HSP78	851845	HSP78	GENENAME_found	SUCCESS
SEC31	YDL195W	SEC31	SEC31	851332	SEC31	GENENAME_found	SUCCESS
RPS1B	YML063W	RPS1B	RPS1B	854939	RPS1B	GENENAME_found	SUCCESS
AIM21	YIR003W	AIM21	AIM21	854819	AIM21	GENENAME_found	SUCCESS
AOS1	YPR180W	AOS1	AOS1	856310	AOS1	GENENAME_found	SUCCESS
ERG11	YHR007C	ERG11	ERG11	856398	ERG11	GENENAME_found	SUCCESS
TAF1	YGR274C	TAF1	TAF1	853191	TAF1	GENENAME_found	SUCCESS
RPN9	YDR427W	RPN9	RPN9	852037	RPN9	GENENAME_found	SUCCESS
PTH2	YBL057C	PTH2	PTH2	852223	PTH2	GENENAME_found	SUCCESS
THO2	YNL139C	THO2	THO2	855583	THO2	GENENAME_found	SUCCESS
NGL2	YMR285C	NGL2	NGL2	855329	NGL2	GENENAME_found	SUCCESS
BNA7	YDR428C	BNA7	BNA7	852038	BNA7	GENENAME_found	SUCCESS
YPT52	YKR014C	YPT52	YPT52	853884	YPT52	GENENAME_found	SUCCESS
PRE9	YGR135W	PRE9	PRE9	853036	PRE9	GENENAME_found	SUCCESS
PUB1	YNL016W	PUB1	PUB1	855716	PUB1	GENENAME_found	SUCCESS
NPL6	YMR091C	NPL6	NPL6	855116	NPL6	GENENAME_found	SUCCESS
DUG3	YNL191W	DUG3	DUG3	855530	DUG3	GENENAME_found	SUCCESS
FAL1	YDR021W	FAL1	FAL1	851584	FAL1	GENENAME_found	SUCCESS
MRPL8	YJL063C	MRPL8	MRPL8	853382	MRPL8	GENENAME_found	SUCCESS
PRB1	YEL060C	PRB1	PRB1	856649	PRB1	GENENAME_found	SUCCESS
RVS167	YDR388W	RVS167	RVS167	851996	RVS167	GENENAME_found	SUCCESS
VPS13	YLL040C	VPS13	VPS13	850619	VPS13	GENENAME_found	SUCCESS
ADH5	YBR145W	ADH5	ADH5	852442	ADH5	GENENAME_found	SUCCESS
YUH1	YJR099W	YUH1	YUH1	853562	YUH1	GENENAME_found	SUCCESS
VMA2	YBR127C	VMA2	VMA2	852424	VMA2	GENENAME_found	SUCCESS
AVL9	YLR114C	AVL9	AVL9	850805	AVL9	GENENAME_found	SUCCESS
LHS1	YKL073W	LHS1	LHS1	853789	LHS1	GENENAME_found	SUCCESS
MYO5	YMR109W	MYO5	MYO5	855136	MYO5	GENENAME_found	SUCCESS
PDS5	YMR076C	PDS5	PDS5	855099	PDS5	GENENAME_found	SUCCESS
TUB3	YML124C	TUB3	TUB3	854915	TUB3	GENENAME_found	SUCCESS
NUP133	YKR082W	NUP133	NUP133	853957	NUP133	GENENAME_found	SUCCESS
RPL36A	YMR194W	RPL36A	RPL36A	855232	RPL36A	GENENAME_found	SUCCESS
RPL32	YBL092W	RPL32	RPL32	852185	RPL32	GENENAME_found	SUCCESS
ACB1	YGR037C	ACB1	ACB1	852925	ACB1	GENENAME_found	SUCCESS
YMR196W	YMR196W	NA	NA	855236	YMR196W	ORF_unchanged	SUCCESS
GCV1	YDR019C	GCV1	GCV1	851582	GCV1	GENENAME_found	SUCCESS
MRP1	YDR347W	MRP1	MRP1	851948	MRP1	GENENAME_found	SUCCESS
TSR3	YOR006C	TSR3	TSR3	854167	TSR3	GENENAME_found	SUCCESS
RPF1	YHR088W	RPF1	RPF1	856488	RPF1	GENENAME_found	SUCCESS
SQS1	YNL224C	SQS1	SQS1	855497	SQS1	GENENAME_found	SUCCESS
KAR2	YJL034W	KAR2	KAR2	853418	KAR2	GENENAME_found	SUCCESS
CAJ1	YER048C	CAJ1	CAJ1	856772	CAJ1	GENENAME_found	SUCCESS
PRX1	YBL064C	PRX1	PRX1	852215	PRX1	GENENAME_found	SUCCESS
NMA111	YNL123W	NMA111	NMA111	855600	NMA111	GENENAME_found	SUCCESS
RPS23A;RPS23B	NA	NA	NA	NA	RPS23A;RPS23B	COMPOSITE_SUCCESS	SUCCESS
PHO2	YDL106C	PHO2	PHO2	851452	PHO2	GENENAME_found	SUCCESS
CCC1	YLR220W	CCC1	CCC1	850917	CCC1	GENENAME_found	SUCCESS
KTR4	YBR199W	KTR4	KTR4	852498	KTR4	GENENAME_found	SUCCESS
SSC1	YJR045C	SSC1	SSC1	853503	SSC1	GENENAME_found	SUCCESS
PDB1	YBR221C	PDB1	PDB1	852522	PDB1	GENENAME_found	SUCCESS
CRP1	YHR146W	CRP1	CRP1	856551	CRP1	GENENAME_found	SUCCESS
MRP13	YGR084C	MRP13	MRP13	852975	MRP13	GENENAME_found	SUCCESS
BRO1	YPL084W	BRO1	BRO1	856021	BRO1	GENENAME_found	SUCCESS
LRP1	YHR081W	LRP1	LRP1	856481	LRP1	GENENAME_found	SUCCESS
MDH1	YKL085W	MDH1	MDH1	853777	MDH1	GENENAME_found	SUCCESS
RPL8B	YLL045C	RPL8B	RPL8B	850682	RPL8B	GENENAME_found	SUCCESS
MOT1	YPL082C	MOT1	MOT1	856023	MOT1	GENENAME_found	SUCCESS
NMT1	YLR195C	NMT1	NMT1	850892	NMT1	GENENAME_found	SUCCESS
ECM25	YJL201W	ECM25	ECM25	853229	ECM25	GENENAME_found	SUCCESS
LCB5	YLR260W	LCB5	LCB5	850964	LCB5	GENENAME_found	SUCCESS
ENT4	YLL038C	ENT4	ENT4	850621	ENT4	GENENAME_found	SUCCESS
NTE1	YML059C	NTE1	NTE1	854943	NTE1	GENENAME_found	SUCCESS
AIP1	YMR092C	AIP1	AIP1	855117	AIP1	GENENAME_found	SUCCESS
BAT1	YHR208W	BAT1	BAT1	856615	BAT1	GENENAME_found	SUCCESS
POR1	YNL055C	POR1	POR1	855669	POR1	GENENAME_found	SUCCESS
RPL26A	YLR344W	RPL26A	RPL26A	851058	RPL26A	GENENAME_found	SUCCESS
ETT1	YOR051C	ETT1	ETT1	854216	ETT1	GENENAME_found	SUCCESS
ARC35	YNR035C	ARC35	ARC35	855771	ARC35	GENENAME_found	SUCCESS
TAF12	YDR145W	TAF12	TAF12	851723	TAF12	GENENAME_found	SUCCESS
NAM7	YMR080C	NAM7	NAM7	855104	NAM7	GENENAME_found	SUCCESS
AMD1	YML035C	AMD1	AMD1	854973	AMD1	GENENAME_found	SUCCESS
WHI3	YNL197C	WHI3	WHI3	855524	WHI3	GENENAME_found	SUCCESS
DAK1	YML070W	DAK1	DAK1	854932	DAK1	GENENAME_found	SUCCESS
IMD2	YHR216W	IMD2	IMD2	856626	IMD2	GENENAME_found	SUCCESS
YMR310C	YMR310C	NA	NA	855358	YMR310C	ORF_unchanged	SUCCESS
SET2	YJL168C	SET2	SET2	853271	SET2	GENENAME_found	SUCCESS
TAF6	YGL112C	TAF6	TAF6	852766	TAF6	GENENAME_found	SUCCESS
CSR1	YLR380W	CSR1	CSR1	851096	CSR1	GENENAME_found	SUCCESS
COQ4	YDR204W	COQ4	COQ4	851785	COQ4	GENENAME_found	SUCCESS
PRP43	YGL120C	PRP43	PRP43	852757	PRP43	GENENAME_found	SUCCESS
ADE2	YOR128C	ADE2	ADE2	854295	ADE2	GENENAME_found	SUCCESS
PLB3	YOL011W	PLB3	PLB3	854151	PLB3	GENENAME_found	SUCCESS
PLB1	YMR008C	PLB1	PLB1	855020	PLB1	GENENAME_found	SUCCESS
SES1	YDR023W	SES1	SES1	851587	SES1	GENENAME_found	SUCCESS
SOL3	YHR163W	SOL3	SOL3	856568	SOL3	GENENAME_found	SUCCESS
VTC2	YFL004W	VTC2	VTC2	850544	VTC2	GENENAME_found	SUCCESS
NSR1	YGR159C	NSR1	NSR1	853064	NSR1	GENENAME_found	SUCCESS
GET1	YGL020C	GET1	GET1	852864	GET1	GENENAME_found	SUCCESS
NUM1	YDR150W	NUM1	NUM1	851727	NUM1	GENENAME_found	SUCCESS
NOC3	YLR002C	NOC3	NOC3	850688	NOC3	GENENAME_found	SUCCESS
BNA3	YJL060W	BNA3	BNA3	853386	BNA3	GENENAME_found	SUCCESS
SEC26	YDR238C	SEC26	SEC26	851824	SEC26	GENENAME_found	SUCCESS
RTF1	YGL244W	RTF1	RTF1	852607	RTF1	GENENAME_found	SUCCESS
SIW14	YNL032W	SIW14	SIW14	855699	SIW14	GENENAME_found	SUCCESS
ERG13	YML126C	ERG13	ERG13	854913	ERG13	GENENAME_found	SUCCESS
RRP36	YOR287C	RRP36	RRP36	854461	RRP36	GENENAME_found	SUCCESS
ERG9	YHR190W	ERG9	ERG9	856597	ERG9	GENENAME_found	SUCCESS
VPS54	YDR027C	VPS54	VPS54	851591	VPS54	GENENAME_found	SUCCESS
DPB2	YPR175W	DPB2	DPB2	856305	DPB2	GENENAME_found	SUCCESS
CPR7	YJR032W	CPR7	CPR7	853489	CPR7	GENENAME_found	SUCCESS
PBP1	YGR178C	PBP1	PBP1	853089	PBP1	GENENAME_found	SUCCESS
UTP8	YGR128C	UTP8	UTP8	853029	UTP8	GENENAME_found	SUCCESS
COX14	YML129C	COX14	COX14	854910	COX14	GENENAME_found	SUCCESS
CLU1	YMR012W	CLU1	CLU1	855025	CLU1	GENENAME_found	SUCCESS
IKI3	YLR384C	IKI3	IKI3	851100	IKI3	GENENAME_found	SUCCESS
ECM29	YHL030W	ECM29	ECM29	856355	ECM29	GENENAME_found	SUCCESS
BNA5	YLR231C	BNA5	BNA5	850933	BNA5	GENENAME_found	SUCCESS
TSR1	YDL060W	TSR1	TSR1	851499	TSR1	GENENAME_found	SUCCESS
YKT6	YKL196C	YKT6	YKT6	853638	YKT6	GENENAME_found	SUCCESS
SHM1	YBR263W	SHM1	SHM1	852565	SHM1	GENENAME_found	SUCCESS
SUS1	YBR111W-A	SUS1	SUS1	1466445	SUS1	GENENAME_found	SUCCESS
EMI1	YDR512C	EMI1	EMI1	852125	EMI1	GENENAME_found	SUCCESS
GRR1	YJR090C	GRR1	GRR1	853552	GRR1	GENENAME_found	SUCCESS
BUD6	YLR319C	BUD6	BUD6	851029	BUD6	GENENAME_found	SUCCESS
PEX14	YGL153W	PEX14	PEX14	852724	PEX14	GENENAME_found	SUCCESS
ATP10	YLR393W	ATP10	ATP10	851109	ATP10	GENENAME_found	SUCCESS
TMA46	YOR091W	TMA46	TMA46	854258	TMA46	GENENAME_found	SUCCESS
FSH3	YOR280C	FSH3	FSH3	854454	FSH3	GENENAME_found	SUCCESS
RQC1	YDR333C	RQC1	RQC1	851933	RQC1	GENENAME_found	SUCCESS
CYS4	YGR155W	CYS4	CYS4	853059	CYS4	GENENAME_found	SUCCESS
SEC27	YGL137W	SEC27	SEC27	852740	SEC27	GENENAME_found	SUCCESS
MRPL19	YNL185C	MRPL19	MRPL19	855536	MRPL19	GENENAME_found	SUCCESS
RSC9	YML127W	RSC9	RSC9	854912	RSC9	GENENAME_found	SUCCESS
YME1	YPR024W	YME1	YME1	856135	YME1	GENENAME_found	SUCCESS
NAB2	YGL122C	NAB2	NAB2	852755	NAB2	GENENAME_found	SUCCESS
SNF4	YGL115W	SNF4	SNF4	852763	SNF4	GENENAME_found	SUCCESS
SGT1	YOR057W	SGT1	SGT1	854222	SGT1	GENENAME_found	SUCCESS
COG3	YER157W	COG3	COG3	856901	COG3	GENENAME_found	SUCCESS
SUA5	YGL169W	SUA5	SUA5	852707	SUA5	GENENAME_found	SUCCESS
STE24	YJR117W	STE24	STE24	853581	STE24	GENENAME_found	SUCCESS
PTC2	YER089C	PTC2	PTC2	856823	PTC2	GENENAME_found	SUCCESS
YPR097W	YPR097W	NA	NA	856212	YPR097W	ORF_unchanged	SUCCESS
RFC3	YNL290W	RFC3	RFC3	855426	RFC3	GENENAME_found	SUCCESS
RPS17A;RPS17B	NA	NA	NA	NA	RPS17A;RPS17B	COMPOSITE_SUCCESS	SUCCESS
